WikiID,Name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
31025827,Guantes de oro,None,None,None,None,None,None,None,None,None
31553889,Wise Girl,None,448000.0,None,None,6.5,844.0,None,Leigh Jason,None
19786583,Amantide - Scirocco,None,None,None,None,4.8,219.0,None,Aldo Lado,None
10422347,Mirror,275897.0,1000000.0,None,None,6.1,87.0,None,Zarina Abdullah,None
2241567,Barsaat,None,None,None,None,7.2,703.0,None,Raj Kapoor,None
13021848,The Freckled Fish,None,None,None,None,None,None,None,Joseph Le Brandt,None
34934917,Group Marriage,None,None,None,None,5.2,164.0,None,Stephanie Rothman,None
25973845,Jhenda,None,28000000.0,None,None,7.0,469.0,None,Avadhoot Gupte,None
28332283,The Merry Duel,None,None,None,None,5.9,12.0,None,Milos Makovec,None
6381311,The Saint's Double Trouble,None,None,None,None,6.0,784.0,None,Jack Hively,None
31155276,The St. Francisville Experiment,None,250000.0,None,None,3.9,1700.0,None,Ted Nicolaou,None
21099947,Rusty Knife,None,None,None,None,6.7,708.0,None,Toshio Masuda,None
15114815,Otello,None,None,None,None,4.3,20.0,None,Mario Caserini,None
30501281,Little Big Shot,None,None,None,None,5.1,15.0,None,Jack Raymond,None
8472296,Gofmaniada,32804.0,None,None,None,6.4,105.0,None,Stanislav Sokolov,None
21187281,A Teacher with Blonde Hair,None,None,None,None,None,None,None,None,None
32388713,Los Debutantes,333212.0,None,None,None,6.0,873.0,None,Andrés Waissbluth,None
34654487,The Salamander,None,None,None,None,5.5,1100.0,None,Peter Zinner,None
33951780,Radio Cab Murder,None,None,None,None,6.2,231.0,None,Vernon Sewell,None
9622468,Agneepath,None,None,None,None,7.6,9300.0,None,Mukul Anand,None
13072195,Leave Me Alone,839162.0,None,None,None,5.4,228.0,None,Danny Pang,None
2614503,The Great Yokai War,15787492.0,1300000000.0,None,None,6.4,2600.0,None,Takashi Miike,None
8860565,Mein Führer – Die wirklich wahrste Wahrheit über Adolf Hitler,7785273.0,1000000.0,2465.0,1197.0,5.5,4600.0,None,Dani Levy,None
14214439,The Voice of the Child,None,None,None,None,None,None,None,D.W. Griffith,None
11964669,Forbidden Paradise,None,None,252076.0,None,6.1,208.0,None,Ernst Lubitsch,None
2209301,Beyond the Mat,2053648.0,500000.0,2053648.0,9532.0,7.6,9400.0,None,Barry W. Blaustein,None
31014755,The Wedding March,None,None,None,None,None,None,None,Carmine Gallone,None
25330887,Slightly Honorable,None,None,None,None,6.0,508.0,None,Tay Garnett,None
27378247,The Campus Vamp,None,None,None,None,5.3,156.0,None,Harry Edwards,None
26679572,Black Jack,None,None,None,None,5.7,162.0,None,Julien Duvivier,None
6407029,Thank Your Lucky Stars,None,1568000.0,None,None,6.8,2100.0,None,David Butler,None
13195083,Sugarfoot,None,None,None,None,6.1,279.0,None,Edwin L. Marin,None
34305382,Priyappetta Nattukare,None,None,None,None,None,None,None,Sreejith Paleri,None
25512390,Jeevana Jyothi,None,None,None,None,7.7,25.0,None,K. Viswanath,None
28150103,Pigs Have Wings,None,400000000.0,None,None,5.5,74.0,None,Paolo Pietrangeli,None
34694046,Naseeb Apna Apna,None,None,None,None,5.4,206.0,None,Rama Rao Tatineni,None
22643492,Bet naar de Olympiade,None,None,None,None,None,None,None,André Boesnach,None
9797101,Fortín alto,None,None,None,None,None,None,None,None,None
5566120,To the Last Man,None,None,None,None,5.1,42.0,None,Victor Fleming,None
27172089,Annabel Takes a Tour,None,None,None,None,5.6,330.0,None,Lew Landers,None
22016985,Night Life,None,2500000.0,None,None,5.6,870.0,None,David Acomba,None
32297704,The Fifth Dimension of Sex,None,None,None,None,5.3,35.0,None,José Mojica Marins,None
21212647,Post Impact,None,3200000.0,None,None,3.3,2400.0,None,Christoph Schrewe,None
14299283,We Never Sleep,None,None,None,None,None,None,None,H.M. Walker,None
19346082,The Second Victory,None,None,None,None,6.0,63.0,None,Gerald Thomas,None
31304828,The Voyage of Captain Fracassa,None,None,None,None,7.3,1100.0,None,Ettore Scola,None
14974071,One Hour Married,None,None,None,None,7.0,9.0,None,Jerome Strong,None
35451794,The Virgin with the Hot Pants,None,None,None,None,None,None,None,États-Unis,None
2360326,Judith,None,None,None,None,5.6,448.0,None,Daniel Mann,None
12646355,Go Further,None,None,None,None,6.4,374.0,None,Ron Mann,None
24643053,Slander House,None,None,None,None,5.3,86.0,None,Charles Lamont,None
15106400,Traces of the Trade: A Story from the Deep North,None,None,None,None,7.0,61.0,None,Katrina Browne,None
23241828,Stealth Fighter,None,None,None,None,None,None,None,None,None
13864079,Denias Senandung Di Atas Awan,None,None,None,None,7.4,174.0,None,John de Rantau,None
20036993,Gasoline,None,152000.0,None,None,5.2,197.0,None,Julio Hernández Cordón,None
25757037,And That on Monday Morning,None,None,None,None,6.5,33.0,None,Luigi Comencini,None
30296126,Mumu,171939.0,None,None,None,6.3,241.0,None,Joël Séria,None
34355101,Action at Anguar,None,None,None,None,None,None,None,W.H.P. Blandy,None
24319174,Douthyam,None,None,None,None,7.0,239.0,None,P. Anil,None
23098537,Heaven´s Door,1202681.0,None,None,None,6.4,262.0,None,Michael Arias,None
28467461,Protest,None,None,None,None,8.2,126.0,None,Fadil Hadzic,None
3302699,The Ghost of Frankenstein,None,None,None,None,6.1,6900.0,None,Erle C. Kenton,None
27937333,The Tortured,319421.0,8500000.0,None,None,5.4,8200.0,None,Robert Lieberman,None
4612207,Progress Island U.S.A.,None,None,None,None,2.5,180.0,None,Jorge Delgado,None
31322590,Stärker als die Nacht,None,None,None,None,6.2,18.0,None,Slatan Dudow,None
35992819,Ullam,None,None,None,None,None,None,None,None,None
6773920,The Man in Selya's Life,None,None,None,None,6.6,382.0,None,Carlos Siguion-Reyna,None
18163814,The Two Orphans,None,None,None,None,None,None,None,Herbert Brenon,None
23181204,Mayandi Kudumbathar,19390.0,None,None,None,7.8,96.0,None,Rasu Madhuravan,None
6417790,Dolls,None,None,None,None,6.3,12000.0,None,Stuart Gordon,None
25334086,4 Clowns,None,None,None,None,7.8,162.0,None,Robert Youngson,None
17988391,Galaxy Angel: Chitose & Kazuya,None,None,None,None,None,None,None,None,None
9308710,First Graders,None,None,None,None,7.3,368.0,None,Abbas Kiarostami,None
7486874,Incident at Oglala,536848.0,None,536848.0,19070.0,7.6,1300.0,None,Michael Apted,None
14797743,Gaalipata,None,60000000.0,None,None,8.3,1300.0,None,Yograj Bhat,None
4152300,Drowned World Tour 2001,None,None,None,None,8.5,1400.0,None,Hamish Hamilton,None
17528010,L'aile ou la cuisse,None,23000000.0,None,None,7.2,12000.0,None,Claude Zidi,None
526822,Christmas on Mars,None,None,None,None,5.2,812.0,None,Wayne Coyne,None
4209429,Buzz Lightyear of Star Command: The Adventure Begins,None,None,None,None,6.2,5400.0,None,Tad Stones,None
5294089,Erskineville Kings,None,500000.0,None,None,6.3,656.0,None,Alan White,None
32844727,The Breach,None,None,None,None,7.2,1900.0,None,Claude Chabrol,None
18613489,Million Hare,None,None,None,None,6.9,497.0,None,Robert McKimson,None
23687985,Non ho paura di vivere,None,None,None,None,None,None,None,Fabrizio Taglioni,None
5566109,Law of the Lawless,None,None,None,None,3.7,24.0,None,Victor Fleming,None
8288330,"Skatetown, U.S.A.",None,None,None,None,4.8,663.0,None,William A. Levey,None
28492572,Od petka do petka,None,None,None,None,7.5,51.0,None,Antun Vrdoljak,None
33868856,Boom Boom,None,None,None,None,5.8,219.0,None,Jack King,None
14455795,Connecting Rooms,None,None,None,None,6.4,900.0,None,Franklin Gollings,None
7756251,Perfect Day,None,1500000.0,None,None,6.2,127.0,None,David Richards,None
28493001,Witnesses,None,None,None,None,6.8,828.0,None,Vinko Bresan,None
2885062,In Enemy Hands,64236.0,5400000.0,None,None,6.0,4500.0,None,Tony Giglio,None
13672363,See No Evil,None,None,1315680.0,None,6.6,3800.0,None,Richard Fleischer,None
23687630,Luna rossa,None,None,None,None,None,None,None,Armando Fizzarotti,None
31322659,Der Teufel vom Mühlenberg,None,None,None,None,7.0,60.0,None,Herbert Ballmann,None
31530370,Taka,None,None,None,None,None,None,None,None,None
1653590,Channel 101,None,None,None,None,None,None,None,None,None
5975630,Young Man with a Horn,None,None,None,None,7.2,3800.0,None,Michael Curtiz,None
34928764,The Price of a Party,None,None,None,None,None,None,None,Charles Giblyn,None
2299666,Hotel Exotica,None,None,None,None,None,None,None,None,None
27556247,Arise,None,None,None,None,None,None,None,None,None
32946023,The Phantom Plainsmen,None,None,None,None,7.1,73.0,None,John English,None
28856125,The House in Montevideo,None,None,None,None,6.1,250.0,None,Helmut Käutner,None
936234,The Sea Hawk,None,1700000.0,None,None,7.6,11000.0,None,Michael Curtiz,None
31156194,Puthen Veedu,None,None,None,None,None,None,None,K. Sukumaran Nair,None
26263414,Blue Film: Estimation,None,None,None,None,6.9,13.0,None,Kan Mukai,None
35764248,Yeh Jo Mohabbat Hai,None,None,None,None,5.4,89.0,None,Shree Narayan Singh,None
26737520,Bridge,None,None,None,None,6.2,17.0,None,Bin Wang,None
4340044,My Gal Sal,None,None,None,None,6.2,856.0,None,Irving Cummings,None
24610133,Google Darfur,None,25000.0,None,None,9.3,8.0,None,Robert Simental-Ruybe,None
24742937,Edges of Darkness,None,25000.0,None,None,3.0,899.0,None,Blaine Cade,None
1804349,An Ancient Tale: When the Sun Was a God,2626649.0,11000000.0,None,None,5.5,1400.0,None,Jerzy Hoffman,None
21987280,The Island Princess,None,None,None,None,5.0,56.0,None,Paolo Moffa,None
2977258,Kakurenbo: Hide & Seek,None,None,None,None,6.6,1000.0,None,Shûhei Morita,None
618628,Trog,None,None,None,None,4.0,3100.0,3174.0,Freddie Francis,None
21755937,The Rossiter Case,None,None,None,None,5.9,60.0,None,Francis Searle,None
10198804,The Crooked E: The Unshredded Truth About Enron,None,None,None,None,6.0,1000.0,None,Penelope Spheeris,None
7406409,9-11: American Reflections,None,None,None,None,7.1,19.0,None,Shireen Kadivar,None
35939641,The Man in the Mirror,None,None,None,None,3.6,9.0,None,Conrad Wiene,None
6386227,It's In the Water,None,None,5639.0,5639.0,6.1,1800.0,None,Kelli Herd,None
32944416,Raiders of the Range,None,None,None,None,6.3,33.0,None,John English,None
11994537,Emmanuelle 4,None,None,None,None,3.4,1700.0,None,Francis Leroi,None
2439340,Moving Violations,10627754.0,None,10627754.0,3469488.0,5.7,4300.0,None,Neal Israel,None
1399842,Home,None,220000.0,None,None,6.9,108.0,None,Richard Curson Smith,None
767193,Woman in the Moon,None,None,None,None,7.2,3800.0,None,Fritz Lang,None
13837225,Erik of het klein insectenboek,None,None,None,None,None,None,None,None,None
26443837,Annihilation Earth,None,None,None,None,None,None,None,None,None
26182472,Hi-Riders,None,125000.0,None,None,4.9,221.0,None,Greydon Clark,None
10559042,Le Saut à la couverture,None,None,None,None,5.5,1000.0,None,Louis Lumière,None
808381,À Hauteur d'homme,None,None,None,None,7.9,89.0,None,Jean-Claude Labrecque,None
29585091,Inhale,80112.0,10000000.0,4115.0,3030.0,6.5,6700.0,None,Baltasar Kormákur,None
30430254,Eyeborgs,None,3700000.0,None,None,4.9,2300.0,None,Richard Clabaugh,None
25767686,My Son Shall Be Armenian,None,None,None,None,5.8,5.0,None,Hagop Goudsouzian,None
5379725,Huevos de oro,None,420000000.0,None,None,6.1,3800.0,None,Bigas Luna,None
13039017,Pee Stains and Other Disasters,None,None,None,None,None,None,None,None,None
9720412,Pampa y cielo,None,None,None,None,None,None,None,None,None
28858127,Holiday in Mexico,None,None,None,None,6.1,490.0,None,George Sidney,None
6701097,Above Us the Waves,None,None,None,None,6.6,1600.0,None,Ralph Thomas,None
20971891,The Art of Skiing,None,None,None,None,7.1,1900.0,None,Jack Kinney,None
3204685,Woman Thou Art Loosed,6879730.0,None,6879730.0,2500000.0,6.6,1000.0,None,Michael Schultz,None
19960653,Born in 68,538748.0,None,None,None,6.5,653.0,None,Olivier Ducastel,None
21222076,The Annunciation of Marie,None,None,None,None,7.3,82.0,None,Alain Cuny,None
19042196,Port of Escape,None,None,None,None,5.4,139.0,None,Anthony Young,None
32090869,Small Apartments,None,2000000.0,None,None,6.1,8300.0,None,Jonas Åkerlund,None
5697483,Seven Chances,None,None,210748.0,None,7.8,11000.0,None,Buster Keaton,None
28492623,A Man Who Liked Funerals,None,None,None,None,6.7,101.0,None,Zoran Tadic,None
10229940,Hindustan Ki Kasam,310330.0,None,310330.0,None,3.5,665.0,None,Veeru Devgan,None
22751151,Weddings and Babies,None,None,None,None,6.6,252.0,None,Morris Engel,None
19399059,Anniversary Trouble,None,None,None,None,7.0,119.0,None,Gus Meins,None
12424379,Miki Kharo England,None,None,None,None,None,None,None,None,None
20827979,Mangamma Sapatham,None,None,None,None,4.5,8.0,None,B. Vittalacharya,None
2817640,Star Wreck: In the Pirkinning,None,15000.0,None,None,6.5,6000.0,None,Timo Vuorensola,None
30604556,Drunken Monkey,19720.0,None,None,None,5.9,618.0,None,Chia-Liang Liu,None
31322761,Junges Gemüse,None,None,None,None,None,None,None,Günter Reisch,None
31029260,Mamá Inés,None,None,None,None,None,None,None,Fernando Soler,None
19299584,Commencement Day,None,None,None,None,6.7,47.0,None,Mark Goldaine,None
24490755,The Great Love,None,None,None,None,None,None,None,Marshall Neilan,None
2285357,So Dark the Night,None,None,None,None,6.3,1400.0,None,Joseph H. Lewis,None
14181044,Raktha Kanneeru,None,20000000.0,None,None,8.1,708.0,None,Sadhu Kokila,None
14328634,Curtain Up,None,None,None,None,6.2,285.0,None,Ralph Smart,None
30484406,Southpaw,91970827.0,30000000.0,52421953.0,16701294.0,7.3,253000.0,2024.0,Antoine Fuqua,None
16166150,James Pandu,None,None,None,None,5.3,28.0,None,Selva,None
9915858,Mientras haya un circo,None,None,None,None,None,None,None,Carlos F. Borcosque,None
31322393,Figaros Hochzeit,None,None,None,None,7.1,21.0,None,Georg Wildhagen,None
34515864,Les Misérables,None,None,None,None,7.6,4500.0,None,Gérard Depardieu,None
34153990,The Preview Murder Mystery,None,None,None,None,6.4,288.0,None,Robert Florey,None
29267319,Francisco de Miranda,None,1000000.0,None,None,6.2,78.0,None,Diego Rísquez,None
21938693,Hercules,None,None,None,None,None,None,None,None,None
8212331,Deepfrozen,None,None,None,None,4.1,32.0,None,Andy Bausch,None
5067058,Geumganghan,None,None,None,None,None,None,None,Woon-gyu Na,None
15167672,Sapne Sajan Ke,None,None,None,None,3.7,169.0,None,Lawrence D'Souza,None
13938940,Enchantment,None,None,None,None,7.2,1400.0,None,Irving Reis,None
9915873,La Morocha,None,None,None,None,7.3,25.0,None,Ralph Pappier,None
4026410,The Mirror,None,None,None,None,None,None,None,Anthony O'Sullivan,None
12942227,My Super 8 Season,None,None,None,None,5.7,126.0,None,Alessandro Avellis,None
23274964,Tatlong Taong Walang Diyos,None,None,None,None,7.5,488.0,None,Mario O'Hara,None
23820796,Ulysses,None,None,None,None,6.5,966.0,None,Joseph Strick,None
7427284,Iraq for Sale: The War Profiteers,None,750000.0,None,None,7.6,1700.0,None,Robert Greenwald,None
15242615,The House of Clocks,None,None,None,None,5.7,1300.0,None,Lucio Fulci,None
26350895,Boston Kickout,None,None,None,None,6.0,446.0,None,Paul Hills,None
16012726,Glitch,None,None,None,None,3.4,1400.0,None,Nico Mastorakis,None
6827148,Nuvvu Naaku Nachav,None,None,None,None,8.8,5300.0,None,Vijay K. Bhaskar,None
32922340,Isle of Caprice,None,None,None,None,None,None,None,None,None
23952807,Kurt & Courtney,890324.0,None,668228.0,16835.0,6.1,7300.0,None,Nick Broomfield,None
31157061,Payum Puli,None,None,None,None,4.7,17.0,None,Mohan Kuplari,None
28795588,Bad Subject,None,None,None,None,None,None,None,Carlo Ludovico Bragaglia,None
32456742,Seine Hoheit - Genosse Prinz,None,None,None,None,6.8,17.0,None,Werner W. Wallroth,None
454237,Masada,None,None,None,None,7.8,2400.0,None,Peter O'Toole,None
32575369,Boxes,84387.0,None,None,None,5.1,174.0,None,Jane Birkin,None
22097562,The Last Grenade,None,None,38000.0,None,5.3,236.0,None,Gordon Flemyng,None
1728156,The Crime of Father Amaro,26996738.0,1800000.0,5717044.0,504681.0,6.7,14000.0,None,Carlos Carrera,None
8559194,Bin Laden: The Failings of a Manhunt,None,None,None,None,None,None,None,None,None
9551038,Black Sunday,15769322.0,8000000.0,15769322.0,None,6.8,8900.0,None,John Frankenheimer,None
18383228,Sargam,None,None,None,None,6.7,43.0,None,P.L. Santoshi,None
30403926,Boss,None,None,None,None,7.2,5.0,None,R. Raghuraj,None
2914693,A Foreign Affair,None,1500000.0,None,None,7.3,8300.0,None,Billy Wilder,None
9779574,The Scarlet Pimpernel,420000.0,None,None,None,7.3,4700.0,None,Harold Young,None
9624109,Entropy,None,None,None,None,None,None,None,None,None
28467726,The Man to Destroy,None,None,None,None,7.0,310.0,None,Veljko Bulajic,None
20842848,Halloween II,39421467.0,15000000.0,33392973.0,16349565.0,4.8,59000.0,2959.0,Rob Zombie,None
31722286,The Age of Innocence,None,None,None,None,6.2,512.0,None,Philip Moeller,None
2011045,Annamayya,None,None,None,None,8.0,1900.0,None,K. Raghavendra Rao,None
22643499,Branding,None,None,None,None,None,None,None,None,None
30077600,The Lord Protector,None,None,None,None,4.1,193.0,None,Ryan Carroll,None
26640913,Shoot Out,None,1190000.0,None,None,6.2,2200.0,None,Henry Hathaway,None
6738041,Private School,14049540.0,3500000.0,14049540.0,4411861.0,5.2,7100.0,3963.0,Noel Black,None
10188226,Burning Sands,None,None,None,None,None,None,None,None,None
12867702,The Kentucky Fried Horror Show,None,None,None,None,None,None,None,None,None
37210334,August: Osage County,74188937.0,25000000.0,37738810.0,179302.0,7.2,94000.0,3434.0,John Wells,None
8704124,Blindsight,366247.0,105000.0,89169.0,5279.0,7.2,695.0,None,Lucy Walker,None
23388058,Khatta Meeta,8319469.0,None,541904.0,309211.0,5.9,12000.0,None,Priyadarshan,None
203993,The League of Gentlemen,None,192000.0,None,None,7.2,5100.0,None,Basil Dearden,None
1614042,Criss Cross,None,None,None,None,7.4,9400.0,None,Robert Siodmak,None
32035035,The Famous Box Trick,None,None,None,None,6.1,640.0,None,Georges Méliès,None
254274,The Ninth Configuration,None,None,None,None,6.8,8700.0,None,William Peter Blatty,None
923518,Dames,None,779000.0,None,None,7.0,2300.0,None,Ray Enright,None
8280078,Paper Soldiers,None,None,None,None,5.4,1400.0,None,David Daniel,None
952354,Theatre of Blood,None,None,None,None,7.1,12000.0,None,Douglas Hickox,None
32126486,The Letter,None,10000000.0,None,None,3.4,1700.0,None,Jay Anania,None
13252298,Porte des Lilas,None,None,None,None,7.1,744.0,None,René Clair,None
26258656,Crows ZERO 2,29893636.0,None,None,None,7.2,5300.0,None,Takashi Miike,None
6447256,The Snake King,None,1000000.0,None,None,2.9,1000.0,None,Allan A. Goldstein,None
21816045,Man with the Gun,None,None,1800000.0,None,6.7,2200.0,None,Richard Wilson,None
30958947,Run Baby Run,None,60000.0,None,None,6.0,18.0,None,Emmanuel Apea Jnr,None
143834,The Boys from Brazil,None,12000000.0,None,None,7.0,30000.0,None,Franklin J. Schaffner,None
26682986,Old Mother Riley,None,None,None,None,5.2,60.0,None,Oswald Mitchell,None
736200,Multiplicity,21075014.0,45000000.0,21075014.0,5075340.0,6.1,34000.0,None,Harold Ramis,None
250699,Excalibur,34971136.0,11000000.0,34967437.0,4519706.0,7.3,66000.0,1536.0,John Boorman,None
17181884,The Escape,None,None,None,None,6.4,14.0,None,Min-Hsiung Wu,None
25202309,Treeless Mountain,124023.0,None,60336.0,5014.0,7.0,1800.0,None,So Yong Kim,None
29617628,Novemberinte Nashtam,None,None,None,None,6.8,55.0,None,P. Padmarajan,None
3584031,Longinus,None,None,None,None,5.6,282.0,None,Ryûhei Kitamura,None
20581073,Jai Bangladesh,None,None,None,None,6.5,15.0,None,I.S. Johar,None
23936430,As We Forgive,None,None,None,None,None,None,None,None,None
33243164,The Young Icons,None,None,None,None,None,None,None,None,None
18123554,New York Town,None,None,None,None,6.3,84.0,None,Charles Vidor,None
32907200,The Enemy Within,None,None,None,None,None,None,None,Roland Stavely,None
31845908,Billy Galvin,None,1500000.0,None,None,6.3,109.0,None,John Gray,None
10625487,The Killer Reserved Nine Seats,None,None,None,None,5.7,968.0,None,Giuseppe Bennati,None
12902178,Devil's Diary,None,None,None,None,4.9,1500.0,None,Farhad Mann,None
23441061,"Louis, Martin & Michael",None,None,None,None,7.0,753.0,None,Will Yapp,None
1783964,Mario Lanza: The American Caruso,None,None,None,None,6.2,24.0,None,John Musilli,None
24715444,Sunday's Dream,None,None,None,None,7.4,131.0,None,Yôichirô Takahashi,None
26614055,Currency,None,None,None,None,4.3,117.0,None,Swathi Bhaskar,None
8407597,Beanstalk Bunny,None,None,None,None,7.8,785.0,None,Chuck Jones,None
3748536,Rang De Basanti,10800778.0,None,2197694.0,701666.0,8.1,121000.0,None,Rakeysh Omprakash Mehra,None
2356721,Head Office,3393807.0,9000000.0,3393807.0,1937934.0,5.4,1700.0,None,Ken Finkleman,None
2706065,Red Sun,None,None,4840000.0,None,6.8,10000.0,4259.0,Terence Young,None
1623500,No Holds Barred,16093651.0,8000000.0,16093651.0,4957052.0,4.4,6800.0,None,Thomas J. Wright,None
33025445,Success at Any Price,None,None,None,None,6.5,303.0,None,J. Walter Ruben,None
1602002,The Believer,1309316.0,1500000.0,416925.0,26263.0,7.1,40000.0,None,Henry Bean,None
17102262,Passage,None,None,None,None,6.5,77.0,None,John Walker,None
9382287,Submarine Patrol,None,None,None,None,6.1,274.0,None,John Ford,None
29832034,Woman of Wonders,None,None,None,None,4.0,44.0,None,Alberto Bevilacqua,None
2378040,The Rage In Placid Lake,284808.0,None,None,None,6.9,2900.0,None,Tony McNamara,None
5020303,Hyderabad Blues,None,None,None,None,7.2,942.0,None,Nagesh Kukunoor,None
11142076,Vrutham,None,None,None,None,7.0,28.0,None,I.V. Sasi,None
35605933,Holidays by the Sea,7170.0,None,None,None,5.6,411.0,None,Pascal Rabaté,None
6552222,Bluebeard,None,None,None,None,5.9,2100.0,None,Edgar G. Ulmer,None
2059734,Silent Warnings,None,None,None,None,4.0,1500.0,None,Christian McIntire,None
21209407,Edge of America,None,None,None,None,None,None,None,None,None
11055552,Killed the Family and Went to the Movies,None,None,None,None,6.9,531.0,None,Júlio Bressane,None
32047926,Snowblind,None,35000.0,None,None,4.0,361.0,None,Kilian Manning,None
463153,I'll Never Forget What's 'Isname,None,None,None,None,6.2,1100.0,None,Michael Winner,None
26186063,"Bushido, Samurai Saga",None,None,None,None,7.4,481.0,None,Tadashi Imai,None
2670216,Quicksand,None,None,None,None,6.6,2600.0,None,Irving Pichel,None
24094638,The Burning Court,None,None,None,None,6.5,408.0,None,Julien Duvivier,None
11142083,Sneha Bandham,None,None,None,None,None,None,None,None,None
32731143,The Enchanted Desna,None,None,None,None,7.2,213.0,None,Yuliya Solntseva,None
5595708,Eight-Diagram Pole Fighter,None,None,None,None,7.4,3400.0,None,Chia-Liang Liu,None
8906198,Amalia,None,None,None,None,5.4,30.0,None,Enrique García Velloso,None
29293410,"Oh No, Mam'zelle",None,None,None,None,5.7,140.0,None,Yves Allégret,None
12682093,From Swastika to Jim Crow,None,None,None,None,8.5,41.0,None,Lori Cheatle,None
1421510,The Guatemalan Handshake,None,None,None,None,5.9,379.0,None,Todd Rohal,None
195246,The Passion of the Christ,612054506.0,30000000.0,370782930.0,83848082.0,7.2,245000.0,845.0,Mel Gibson,None
11110287,Hiro,None,40000.0,None,None,7.6,52.0,None,Matthew Swanson,None
6286706,Power Rangers: Cyber,None,None,None,None,None,None,None,None,None
23994350,The F Word,None,6000.0,None,None,6.4,483.0,None,Jed Weintrob,None
31322935,Spielbank-Affäre,None,None,None,None,6.3,14.0,None,Arthur Pohl,None
26458372,New Old,None,None,None,None,7.0,102.0,None,Pierre Clémenti,None
30351856,Drums of Jeopardy,None,None,None,None,5.6,327.0,None,George B. Seitz,None
6212119,The Toxic Avenger Part III: The Last Temptation of Toxie,363561.0,None,363561.0,52080.0,4.3,5100.0,None,Michael Herz,None
4616709,Einstein's Brain,None,None,None,None,7.7,186.0,None,Kevin Hull,None
24600431,40 Pounds of Trouble,None,None,None,None,6.3,1100.0,None,Norman Jewison,None
33142036,Uncle Brian,None,None,None,None,6.6,79.0,None,Nick McAnulty,None
32513783,Toy Tinkers,None,None,None,None,7.5,1400.0,None,Jack Hannah,None
22824499,The Roommate,40492652.0,16000000.0,37300000.0,15002635.0,4.8,41000.0,None,Christian E. Christiansen,None
33508772,Inquilaab,None,None,None,None,5.8,337.0,None,Rama Rao Tatineni,None
4803382,The Anarchist Cookbook,14369.0,2500000.0,14369.0,6251.0,5.1,1400.0,None,Jordan Susman,None
1988341,Hairshirt,None,65000.0,None,None,4.2,722.0,None,Dean Paraskevopoulos,None
36393914,Il Bisbetico Domato,None,None,None,None,7.6,9300.0,None,Franco Castellano,None
2977312,Pumpkin,308552.0,None,308552.0,30514.0,6.1,9400.0,None,Anthony Abrams,None
2041686,Hardware Wars,None,8000.0,None,None,6.9,2000.0,None,Ernie Fosselius,None
7185595,Wide Sargasso Sea,1614784.0,4500000.0,1614784.0,33806.0,5.6,2200.0,None,John Duigan,None
9522233,Kannamoochi Yenada,None,None,None,None,5.8,100.0,None,Priya V.,None
14408606,The Empty Canvas,None,None,None,None,6.8,1000.0,None,Damiano Damiani,None
5670572,Shoot 'em Up,27122238.0,39000000.0,12807139.0,5450000.0,6.6,154000.0,None,Michael Davis,None
443011,Lara Croft Tomb Raider: The Cradle of Life,160099222.0,95000000.0,65660196.0,21783641.0,5.5,143000.0,None,Jan de Bont,None
33645350,"Say Cheese, Please",None,None,None,None,None,None,None,None,None
31563249,Rumi's Kimia,None,None,None,None,None,None,None,None,None
255858,Johnny English,160466000.0,40000000.0,28082366.0,9134085.0,6.2,171000.0,None,Peter Howitt,None
10185702,The Midnight Hour,None,None,None,None,6.4,2200.0,None,Jack Bender,None
27232037,Come Out of the Pantry,None,None,None,None,6.4,10.0,None,Jack Raymond,None
11142074,Mice Follies,None,None,None,None,6.2,145.0,None,Robert McKimson,None
35475932,Derek,None,None,None,None,8.1,35000.0,3274.0,Ricky Gervais,None
12095330,Risk/Reward,2517.0,None,2517.0,2517.0,7.7,35.0,None,Elizabeth Holder,None
18692656,Shipman,None,None,None,None,6.9,204.0,None,Roger Bamford,None
25072014,Destiny's Son,None,None,None,None,7.0,500.0,None,Kenji Misumi,None
29852377,The Morals of Marcus,None,None,None,None,6.1,25.0,None,Miles Mander,None
13401587,The Sorrowful Shore,None,None,None,None,None,None,None,D.W. Griffith,None
28256054,Expect the Unexpected,None,6000000.0,None,None,7.1,1100.0,None,Tat-Chi Yau,None
35627275,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",1200326.0,None,1200326.0,111982.0,7.6,4000.0,None,Michael Rapaport,None
19891285,The Ruthless Four,None,None,None,None,6.5,790.0,None,Giorgio Capitani,None
28074744,The Murder in the Museum,None,None,None,None,5.1,202.0,None,Melville Shyer,None
1988339,Frog Prince,None,None,None,None,7.9,496.0,None,Jim Henson,None
5379364,Passchendaele,None,20000000.0,None,None,6.4,8700.0,None,Paul Gross,None
27110908,The Night Holds Terror,None,None,None,None,6.3,991.0,None,Andrew L. Stone,None
33435391,Agnee,None,None,None,None,5.2,43.0,None,J. Om Prakash,None
18918169,Cirrhosis of the Louvre,None,None,None,None,None,None,None,None,None
600132,Mary of Scotland,None,None,None,None,6.3,2800.0,None,John Ford,None
708870,Don Juan DeMarco,68792531.0,25000000.0,22150451.0,4556274.0,6.7,53000.0,None,Jeremy Leven,None
16737036,A Feud There Was,None,None,None,None,6.5,218.0,None,Tex Avery,None
18420153,Girl Scout,1523142.0,None,None,None,5.5,107.0,None,Sang Man Kim,None
