WikiID,Name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
35884550,Getting to Happy,None,None,None,None,None,None,None,None,None
30475594,Radha Kalyanam,None,None,None,None,None,None,None,None,None
17183263,Faddija - La legge della vendetta,None,None,None,None,5.3,9.0,None,Roberto Bianchi Montero,1950
7601466,Sukob,300454.0,None,300454.0,31626.0,6.3,707.0,None,Chito S. Roño,2006
33447257,Crayon Shin-chan: Unkokusai's Ambition,None,None,None,None,6.6,312.0,None,Mitsuru Hongô,1995
250718,Sleep Is for Sissies,None,None,None,None,None,None,None,None,None
453573,Soldier Blue,None,None,510520.0,None,6.9,6100.0,None,Ralph Nelson,1970
4902184,Giuseppe Verdi's Rigoletto Story,None,1570000.0,None,None,8.2,33.0,None,Gianfranco Fozzi,2005
2677195,The Big Shave,None,None,None,None,7.0,8300.0,None,Martin Scorsese,1967
3988444,Starship Troopers,None,None,None,None,6.0,298.0,None,Yasunori Matsumoto,1988
19090521,Kira's Reason: A Love Story,4847.0,None,4847.0,1501.0,6.8,995.0,None,Ole Christian Madsen,2001
12961224,Stranded,None,None,None,None,None,None,None,Will Louis,1916
12260258,The King of Kong: A Fistful of Quarters,790128.0,None,677914.0,51493.0,8.0,37000.0,None,Seth Gordon,2007
3091942,Cinderelmo,None,None,None,None,6.2,250.0,None,Bruce Leddy,1999
28817360,"Charlie, the Lonesome Cougar",None,None,None,None,6.7,924.0,None,Winston Hibler,1967
14935583,The Kid and the Cowboy,None,None,None,None,None,None,None,B. Reeves Eason,1919
11605792,United 300,None,1200.0,None,None,6.6,270.0,None,Andy Signore,2007
33459530,Gekkō no Kamen,None,None,None,None,4.9,23.0,None,Itsuji Itao,2011
19115982,The Secret Life of Girls,None,2500000.0,None,None,5.3,447.0,None,Holly Goldberg Sloan,1999
29785838,Swingtime in the Movies,None,None,None,None,5.7,354.0,None,Crane Wilbur,1938
34419753,In the Shade of Trees,None,None,None,None,None,None,None,None,None
35259179,Dhanyam,None,None,None,None,None,None,None,None,None
31136337,The Wonders of Aladdin,None,None,None,None,5.5,463.0,None,Mario Bava,1961
19801281,Jetpiloter,None,None,None,None,4.8,71.0,None,Anker Sørensen,1961
1442628,Dawn Anna,None,None,None,None,6.8,1000.0,None,Arliss Howard,2005
5517579,The Ax Fight,None,None,None,None,5.9,117.0,None,Timothy Asch,1975
25131366,Sevasadanam,None,None,None,None,None,None,None,K. Subramaniam,1938
35951264,Panic in the House of Ardon,None,None,None,None,4.3,9.0,None,Robert Wiene,1920
35943095,Me and You,2593225.0,None,None,None,6.5,5800.0,None,Bernardo Bertolucci,2012
25105934,A Holiday to Remember,None,None,None,None,6.1,653.0,None,Jud Taylor,1995
2379908,Switching Goals,None,None,None,None,4.9,3100.0,None,David Steinberg,None
1647985,Shoot the Piano Player,21124.0,890063.0,21124.0,11206.0,7.4,20000.0,None,François Truffaut,1960
11614763,The Bride Wore Red,None,960000.0,None,None,6.3,1200.0,None,Dorothy Arzner,1937
34381707,Helsinki Napoli All Night Long,None,None,None,None,6.2,728.0,None,Mika Kaurismäki,1987
3331330,Evenfall,None,None,None,None,8.1,17.0,None,Keith Jodoin,2005
25434917,Renigunta,None,None,None,None,6.6,59.0,None,R. Panneerselvam,2009
2456039,Un secreto de Esperanza,None,2000000.0,None,None,6.9,219.0,None,Leopoldo Laborde,2002
13572405,Ten Little Indians,59405.0,None,59405.0,43436.0,4.7,1500.0,None,Alan Birkinshaw,1989
28826247,When the Grapevines Bloom on the Danube,None,None,None,None,5.4,46.0,None,Géza von Cziffra,1965
1821978,Mighty Mouse: The New Adventures,None,None,None,None,7.0,709.0,None,Ralph Bakshi,None
21326378,My Night with Reg,None,None,None,None,6.5,177.0,None,Roger Michell,None
36088550,Lore,2362019.0,4300000.0,970325.0,31498.0,7.1,16000.0,None,Cate Shortland,2012
1693880,The Night and the Moment,None,None,None,None,5.3,333.0,None,Anna Maria Tatò,1994
34073457,Among The Great Apes With Michelle Yeoh,None,200000.0,None,None,None,None,None,Harun Rahman,2009
9194802,Así es Buenos Aires,None,None,None,None,5.2,12.0,None,Emilio Vieyra,1971
22644742,De Avonden,None,None,None,None,6.7,561.0,None,Rudolf van den Berg,1989
35697174,The Ballad of Uhlans,1206794.0,15000000.0,None,None,2.5,409.0,None,Oleg Fesenko,2012
13710479,Girl Boss Guerilla,None,None,None,None,6.5,630.0,None,Norifumi Suzuki,1972
26479956,Joanna Francesa,None,None,None,None,6.1,152.0,None,Carlos Diegues,1973
6543887,Dinner for Adele,None,None,None,None,7.4,1900.0,None,Oldrich Lipský,1978
1858604,The Execution of Private Slovik,None,None,None,None,7.6,1000.0,None,Lamont Johnson,1974
28463677,Brudekronen,None,None,None,None,None,None,None,Walter Fyrst,1944
26551226,The Girl from Maxim's,None,None,None,None,6.0,11.0,None,Alexander Korda,1933
9694681,Convicted,None,None,None,None,6.8,1400.0,None,Henry Levin,1950
35882314,Dard Ka Rishta,None,None,None,None,7.2,76.0,None,Sunil Dutt,1982
1007009,The Mighty Kong,None,None,None,None,4.0,258.0,None,Art Scott,1998
32833838,Dr. M,None,None,None,None,4.9,513.0,None,Claude Chabrol,1990
20633239,Jeff Dunham's Very Special Christmas Special,None,None,None,None,7.4,3100.0,None,Michael Simon,2008
340570,"Simon, Simon",None,None,None,None,5.9,136.0,None,Graham Stark,1970
28828072,The White Horse Inn,None,None,None,None,6.0,447.0,None,Werner Jacobs,1960
32424995,Haunted,None,None,None,None,None,None,None,None,None
28467725,Slow Motion,None,None,None,None,6.2,33.0,None,Vanca Kljakovic,1979
8893009,El Alma de un tango,None,None,None,None,None,None,None,Julio Irigoyen,1945
2100492,Medicine Man,45500797.0,40000000.0,45500797.0,8494271.0,6.0,24000.0,None,John McTiernan,1992
14290408,"Love, Laughs and Lather",None,None,None,None,None,None,None,H.M. Walker,1917
26375431,"Jim Hanvey, Detective",None,None,None,None,6.0,159.0,None,Phil Rosen,1937
24827899,The Menace,None,None,None,None,6.5,610.0,None,Roy William Neill,1932
6763625,Yeh Dillagi,None,None,None,None,5.9,4700.0,None,Naresh Malhotra,1994
16472738,Coins in the Fountain,None,None,None,None,5.8,67.0,None,Tony Wharmby,1990
20902941,Dil Ki Rahen,None,None,None,None,7.3,8.0,None,B.R. Ishara,1973
15871712,Citizen Duane,None,None,None,None,5.2,282.0,None,Michael Mabbott,2006
19406289,14 Women,None,None,None,None,6.0,90.0,None,Mary Lambert,2007
26200531,Gross Misconduct,None,None,None,None,5.3,473.0,None,George Miller,1993
4404828,Shouf Shouf Habibi!,2801588.0,800000.0,None,None,6.1,2800.0,None,Albert Ter Heerdt,2004
23734853,Somewhere,14788839.0,7000000.0,1785645.0,119086.0,6.3,46000.0,None,Sofia Coppola,2010
1155739,Universe,None,None,None,None,7.7,358.0,None,Roman Kroitor,1960
8265512,Flame and the Flesh,None,None,1300000.0,None,5.6,137.0,None,Richard Brooks,1954
10183625,The Adventures of Hajji Baba,None,816813.0,None,None,5.9,640.0,None,Don Weis,1954
161452,Bad Day at Black Rock,10813.0,1271000.0,None,None,7.7,24000.0,None,John Sturges,1955
24608475,Our Happy Lives,None,9000000.0,None,None,6.6,247.0,None,Jacques Maillot,1999
30856194,Bol Bachchan,28775262.0,700000000.0,1216258.0,561996.0,5.6,9600.0,None,Rohit Shetty,2012
30638543,Bharosa,None,None,None,None,6.6,45.0,None,K. Shankar,1963
9281223,Family,None,None,None,None,5.5,296.0,None,Takashi Miike,2001
8875240,Aiyoku no ki,None,None,None,None,None,None,None,Heinosuke Gosho,1930
31383066,Varaphalam,None,None,None,None,6.0,52.0,None,Thaha,1994
26735672,My Mother's Laptop,None,None,None,None,None,None,None,Rupesh Paul,2008
13810029,Frankenstein,None,None,None,None,4.7,381.0,None,Jed Mercurio,2007
993791,Der Untergang,92181574.0,13500000.0,5509040.0,18195.0,8.2,369000.0,1272.0,Oliver Hirschbiegel,2004
19554890,The Thaw,149857.0,None,None,None,5.2,13000.0,None,Mark A. Lewis,2009
9994371,Destino de un capricho,None,None,None,None,6.2,38.0,None,Leo Fleider,1972
4184054,Romeo and Juliet,None,None,None,None,7.2,63.0,None,J. Stuart Blackton,1908
4187434,Snow White Christmas,None,None,None,None,5.8,182.0,None,Kay Wright,1980
25937937,ABC For Kids Video Hits,None,None,None,None,None,None,None,None,None
31008706,Wish 143,None,None,None,None,7.2,598.0,None,Ian Barnes,2009
113454,Prizzi's Honor,26657534.0,None,26657534.0,4234537.0,6.7,26000.0,None,John Huston,1985
33444713,My Little Princess,136555.0,None,None,None,6.3,1800.0,None,Eva Ionesco,2011
33493916,The Czar and the Carpenter,None,None,None,None,6.0,20.0,None,Hans Müller,1956
1431065,Lorenzo,None,None,None,None,6.5,2100.0,None,Mike Gabriel,2004
7626588,A Challenge to Democracy,None,None,None,None,None,None,None,John Baker,1944
19081161,Raising the Wind,None,None,None,None,5.8,373.0,None,Gerald Thomas,1961
32255889,I'll Be Home for Christmas,None,None,None,None,6.5,290.0,None,Marvin J. Chomsky,1988
12004233,June 31st,None,None,None,None,7.3,432.0,None,Leonid Kvinikhidze,1978
33066426,Big Fat Gypsy Gangster,753.0,1300000.0,None,None,3.3,860.0,None,Ricky Grover,2011
31538706,Get Ed The Movie,None,None,None,None,None,None,None,None,None
27901555,Where the Hell's That Gold?,None,None,None,None,5.3,160.0,None,Burt Kennedy,1988
14373786,Portrait of Chieko,None,None,None,None,7.4,55.0,None,Noboru Nakamura,1967
35737077,Love Is The Only Answer,987867.0,None,None,None,5.1,136.0,None,Patrick Kong,2011
1479185,Fun and Fancy Free,None,None,None,None,6.4,9100.0,None,Jack Kinney,1947
5955514,Fled,17193231.0,25000000.0,17193231.0,5405855.0,5.4,9600.0,None,Kevin Hooks,1996
26286624,Blood Orange,None,None,None,None,5.2,179.0,None,Terence Fisher,1953
12576808,Futurama: The Wild Green Yonder,None,None,None,None,7.2,19000.0,None,Peter Avanzino,2009
28888283,Der Jäger von Fall,None,None,None,None,5.8,16.0,None,Hans Deppe,1936
33871412,Rajakumaran,None,None,None,None,5.2,33.0,None,R.V. Udyakumar,1994
35476405,Ek Mon Ek Pran,None,None,None,None,None,None,None,None,None
33341723,Sahibaan,None,None,None,None,4.9,209.0,None,Ramesh Talwar,1993
32698807,Mahiravana,None,None,None,None,None,None,None,Chitrapu Narayana Rao,1940
8827292,The ESP Affair,None,None,None,None,None,None,None,None,None
17864265,Itsy Bitsy Spider,None,None,None,None,6.2,397.0,None,Matthew O'Callaghan,1992
31029308,Mi querido capitán,None,None,None,None,7.0,27.0,None,Gilberto Martínez Solares,1950
35004712,Endrendrum Anandham,None,None,None,None,6.7,1400.0,None,I. Ahmed,2013
23944914,Wake Wood,10342.0,None,None,None,5.5,8700.0,None,David Keating,2009
6961461,The Other Boleyn Girl,78201830.0,35000000.0,26814957.0,8203061.0,6.7,118000.0,2721.0,Justin Chadwick,2008
2267722,It Should Happen to You,None,None,1400000.0,None,7.2,4400.0,None,George Cukor,1954
8098996,Legend of Sudsakorn,291243.0,None,None,None,3.8,161.0,None,Krisorn Buramasing,2006
27197723,Fanny Hill,None,None,None,None,4.5,365.0,None,Russ Meyer,1964
35066141,Viraat,None,None,None,None,3.9,205.0,None,H. Vasudev,2016
21350474,Nine Dead,None,2000000.0,None,None,5.4,14000.0,None,Chris Shadley,2009
28371323,Cortège de tzar allant à Versailles,None,None,None,None,None,None,None,None,None
23463534,Tom Sawyer,None,None,11000000.0,None,6.3,223.0,None,John Cromwell,1930
2718584,Gamera 3: Awakening of Irys,None,None,None,None,7.1,3100.0,None,Shûsuke Kaneko,1999
3727473,Man on Fire,519596.0,None,519596.0,258812.0,5.8,2800.0,None,Élie Chouraqui,1987
24446065,Elu Suttina Kote,None,None,None,None,None,None,None,None,None
19931937,The Price of Death,None,None,None,None,5.8,325.0,None,Lorenzo Gicca Palli,1971
680361,Dirty Dancing,214577242.0,6000000.0,64577242.0,3900000.0,7.0,249000.0,1225.0,Emile Ardolino,1987
19787914,Scream 4,97231420.0,40000000.0,38180928.0,18692090.0,6.2,167000.0,227.0,Wes Craven,2011
19231529,Davitelj protiv davitelja,None,None,None,None,8.1,4100.0,None,Slobodan Sijan,1984
17008283,Young Donovan's Kid,None,None,None,None,5.4,23.0,None,Fred Niblo,1931
30542998,Ente Veedu Appuvinteyum,None,None,None,None,6.7,378.0,None,Sibi Malayil,2003
3100493,Rainbow Bridge,None,None,None,None,6.0,293.0,None,Chuck Wein,1972
21950544,This Beautiful City,None,None,None,None,5.6,247.0,None,Ed Gass-Donnelly,2007
30241563,Barood,None,None,None,None,None,None,None,None,None
4605877,7G Rainbow Colony,None,None,None,None,7.9,2900.0,None,K. Selvaraghavan,2004
190405,Anastasia,None,3520000.0,None,None,7.0,9100.0,None,Anatole Litvak,1956
1869084,The Miracle Maker,None,None,None,None,7.1,1700.0,None,Derek W. Hayes,1999
2969042,The Land Before Time V: The Mysterious Island,None,None,None,None,5.9,4800.0,None,Charles Grosvenor,1997
7739268,This Year's Love,None,None,None,None,6.3,1700.0,None,David Kane,1999
32021767,Juan & La Borrega,None,120000.0,None,None,6.7,31.0,None,J. Xavier Velasco,2011
22268085,Black Jesus,None,None,331587.0,None,6.6,309.0,None,Valerio Zurlini,1968
31026471,María Magdalena: Pecadora de Magdala,None,None,None,None,6.8,33.0,None,Miguel Contreras Torres,1946
4696764,The Three Musketeers,None,None,None,None,5.3,483.0,None,Colbert Clark,1933
12230535,Where Sleeping Dogs Lie,None,None,None,None,4.5,1100.0,None,Charles Finch,1991
27932113,Échangistes,None,None,None,None,None,None,None,None,None
35952527,The Infernal Power,None,None,None,None,5.0,9.0,None,Robert Wiene,1922
10931728,Carnival in Costa Rica,None,None,None,None,5.9,189.0,None,Gregory Ratoff,1947
20336936,Sadhu Babar Lathi,None,None,None,None,6.7,7.0,None,Sanghita Banerjee,2008
8801409,AvA,None,250000.0,None,None,8.3,249.0,None,Mark Eaton,2008
9757430,Sol de otoño,None,None,None,None,7.2,507.0,None,Eduardo Mignogna,1996
19046062,Alias Nick Beal,None,None,None,None,7.1,1200.0,None,John Farrow,1949
24007374,Penn of Pennsylvania,None,None,None,None,5.6,161.0,None,Lance Comfort,1942
34494012,The Fantastic Flying Books Of Mr. Morris Lessmore,None,None,None,None,7.9,5800.0,None,William Joyce,2011
11124990,The Sleeping Car Murders,None,None,None,None,7.3,2200.0,None,Costa-Gavras,1965
20951393,La figlia del capitano,None,None,None,None,6.6,54.0,None,Mario Camerini,1947
33656303,Cassadaga,2544.0,None,2544.0,1678.0,5.2,3600.0,None,Anthony DiBlasi,2011
3173198,Instrument,None,None,None,None,7.9,953.0,None,Jem Cohen,1999
31156468,Preathangalude Thazhvaram,None,None,None,None,None,None,None,P. Venu,1973
5274269,Hulchul,82436.0,None,None,None,7.0,8800.0,None,Priyadarshan,2004
31316750,Kuchisake-Onna 2 The Scissors Massacre,None,None,None,None,None,None,None,None,None
14288728,Indiscreet,None,None,None,None,6.2,1500.0,None,Leo McCarey,1931
4666906,Tengoku no honya,1222765.0,None,None,None,6.5,366.0,None,Tetsuo Shinohara,2004
359571,The Life of David Gale,38955598.0,38000000.0,19955598.0,7117225.0,7.5,125000.0,None,Alan Parker,2003
25893786,Can't Be Heaven,None,2000000.0,None,None,5.6,462.0,None,Richard Friedman,1999
31096219,Spot Marks the X,None,None,None,None,6.5,94.0,None,Mark Rosman,1986
13049849,The Horse Thief,None,None,None,None,6.9,1500.0,None,Zhuangzhuang Tian,1986
22644081,"Bezeten, Het Gat in de Muur",None,700000.0,None,None,5.6,300.0,None,Pim de la Parra,1969
20694814,Passing Shadows,None,None,None,None,4.6,14.0,None,Leslie S. Hiscott,1934
11353416,Charas,None,None,None,None,6.4,214.0,None,Ramanand Sagar,1976
9960936,Thunder Prince,None,None,None,None,5.7,74.0,None,Heon-myeong Han,1982
22644307,De dwaze lotgevallen van Sherlock Jones,None,None,None,None,None,None,None,None,None
20135224,Fuel,32465.0,2500000.0,32465.0,12386.0,7.3,781.0,None,Joshua Tickell,2008
28960753,My Run,None,None,None,None,7.0,225.0,None,Tim VandeSteeg,2009
5339355,Blood & Orchids,None,None,None,None,6.5,265.0,None,Jerry Thorpe,1986
32019169,Yarmouth Fishing Boats Leaving Harbour,None,None,None,None,4.5,95.0,None,Royaume-Uni,1896
23820585,Hans Christian Andersen: My Life as a Fairytale,None,None,None,None,6.9,569.0,None,Philip Saville,2003
89048,Flushing Meadows,None,None,None,None,None,None,None,None,None
12674076,Avanim,None,700000.0,None,None,6.8,239.0,None,Raphaël Nadjari,2004
35768389,Janika,None,None,None,None,7.1,88.0,None,Márton Keleti,1949
31008163,A Time for Champions,None,None,None,None,None,None,None,None,None
33449688,Assassin,None,None,None,None,6.4,38.0,None,Lee Man-hee,1969
3991118,Evdokia,None,None,None,None,7.0,860.0,None,Alexis Damianos,1971
10802159,The Emperor of Capri,None,None,None,None,6.5,255.0,None,Luigi Comencini,1949
1127963,The Great Escape II: The Untold Story,None,None,None,None,5.5,577.0,None,Jud Taylor,1988
22144721,Iron Man 2,623933331.0,200000000.0,312433331.0,128122480.0,6.9,853000.0,1910.0,Jon Favreau,2010
10931684,Big Leaguer,None,None,None,None,5.9,433.0,None,Robert Aldrich,1953
5366212,Fan Chan,3431038.0,None,None,None,8.0,2200.0,None,Vijjapat Kojiw,2003
32152619,After the Storm,None,None,None,None,None,None,None,George B. Seitz,1928
6563151,Amityville 1992,None,None,None,None,4.7,3300.0,None,Tony Randel,1992
10940332,Prince of Foxes,None,4500000.0,None,None,6.9,1900.0,None,Henry King,1949
21666555,Long Weekend,None,None,None,None,5.1,6200.0,None,Jamie Blanks,2008
13922523,The Tourist,None,None,None,None,None,None,None,Roscoe 'Fatty' Arbuckle,1925
24954740,The Terror Within II,None,500000.0,None,None,4.2,756.0,None,Andrew Stevens,1990
5118135,Land of the Blind,25116.0,18000000.0,5244.0,5244.0,6.4,3900.0,None,Robert Edwards,2006
17278628,Mona Must Die,None,None,None,None,None,None,None,None,None
34350846,Broken Laws,None,None,None,None,None,None,None,Roy William Neill,1924
165106,Desk Set,None,None,None,None,7.2,9300.0,None,Walter Lang,1957
18967674,Duffy,None,None,None,None,5.7,564.0,None,Robert Parrish,1968
27113000,Affinity,None,None,None,None,6.2,2200.0,None,Tim Fywell,2008
22947692,Us Two,None,4200000.0,None,None,6.3,488.0,None,Claude Lelouch,1979
32987893,How We Fought the Emden,None,None,None,None,None,None,None,None,None
14923095,The Silver Lining,None,None,None,None,None,None,None,None,None
8153846,La Cité de la peur,None,None,None,None,7.5,10000.0,None,Alain Berbérian,1994
18602506,The Lady in White,None,None,None,None,6.3,14.0,None,Mario Mattoli,1938
14277570,Luke and the Bang-Tails,None,None,None,None,None,None,None,Hal Roach,1916
13809448,Life of the Party,None,None,None,None,6.1,118.0,None,Joseph Henabery,1920
25249973,The Devils,52047.0,None,None,None,7.1,1300.0,None,Christophe Ruggia,2002
28379602,Hop – a je tu lidoop,None,None,None,None,5.3,87.0,None,Milan Muchna,1978
25303023,Pretty Cure All Stars DX: Everyone's Friends - the Collection of Miracles!,None,None,None,None,None,None,None,None,None
9428128,Mae Day: The Crumbling of a Documentary,None,None,None,None,None,None,None,None,None
15898466,The Great Reward,None,None,None,None,None,None,None,Francis Ford,1921
13508300,Home Sweet Home,None,None,None,None,3.5,851.0,None,Nettie Peña,1981
21704088,The Female: Seventy Times Seven,None,None,None,None,6.4,115.0,None,Leopoldo Torre Nilsson,1962
21373881,Summer School,None,40000.0,None,None,4.5,338.0,None,Lance Hendrickson,2006
19662785,Party Fever,None,16838.0,None,None,6.2,189.0,None,George Sidney,1938
26231758,Dharma Daata,None,None,None,None,6.9,8.0,None,A. Sanjeevi,1970
3644578,Double Suicide,None,None,None,None,7.6,2500.0,None,Masahiro Shinoda,1969
6165918,The Golf Specialist,None,None,None,None,6.2,1200.0,None,Monte Brice,1930
29582857,Kungen kommer,None,None,None,None,4.8,71.0,None,Ragnar Hyltén-Cavallius,1936
21057974,Pirates of Treasure Island,None,1500000.0,None,None,2.2,1100.0,None,Leigh Scott,2006
32053604,Lal Chunariya,None,None,None,None,6.2,12.0,None,Sudarshan Lal,1983
3658781,The Lake,None,None,None,None,5.3,761.0,None,David Jackson,1998
4379518,Strawberry Fields Forever,1273261.0,250000.0,992305.0,107105.0,7.4,28000.0,None,George Dunning,1968
23448467,Mountain Strawberries 3,None,None,None,None,None,None,None,None,None
19024526,Antichrist,7413863.0,11000000.0,404122.0,71397.0,6.5,134000.0,1197.0,Lars von Trier,2009
31384964,Kabooliwala,None,None,None,None,6.9,291.0,None,Lal,1994
9166468,Un Asunto Privado,None,None,None,None,3.4,31.0,None,Imanol Arias,1996
23663525,The Cult of Sincerity,None,None,None,None,6.5,22.0,None,Adam Browne,2008
31525937,Another Open Season,8797168.0,None,None,None,5.5,26000.0,None,Matthew O'Callaghan,2008
33823041,Gli specialisti,None,None,None,None,6.3,1400.0,None,Sergio Corbucci,1969
9701398,Family Law,1062915.0,None,38605.0,5384.0,6.8,1500.0,None,Daniel Burman,2006
24892305,It's Great to Be Young,None,None,None,None,6.2,10.0,None,Del Lord,1946
9383995,La Ciénaga,270811.0,None,None,None,7.1,7600.0,None,Lucrecia Martel,2001
2609169,The Pink Panther,10878107.0,None,10878107.0,None,7.0,55000.0,3386.0,Blake Edwards,1963
19864257,Where Are They Now?: A Delta Alumni Update,141607219.0,3000000.0,141600000.0,276538.0,7.4,127000.0,1305.0,John Landis,1978
19919089,Lullabies of the World,None,None,None,None,7.7,45.0,None,Efim Chorny,None
8735598,Crying... Silicon Tears,None,450000000.0,None,None,7.5,3200.0,None,Thanasis Papathanasiou,2001
23095277,Kamikaze 1989,22440.0,None,22440.0,5613.0,5.8,809.0,None,Wolf Gremm,1982
27822957,Ruchiki,None,None,None,None,None,None,None,None,None
24515495,"Shake, Rattle & Rock!",None,79000.0,None,None,5.5,195.0,None,Edward L. Cahn,1956
14436334,Flagpole Jitters,None,None,None,None,6.8,267.0,None,Jules White,1956
44771,The Hollywood Revue of 1929,5277780.0,None,None,None,5.8,2200.0,None,Charles Reisner,1929
619956,Home Alone 4,None,None,None,None,None,None,None,None,None
2761187,The Prophecy 3: The Ascent,None,None,None,None,5.4,5700.0,None,Patrick Lussier,2000
2122734,"Jagged Little Pill, Live",None,None,None,None,7.7,186.0,None,Alanis Morissette,1997
32880476,The Martyrdom of Nurse Cavell,None,450.0,None,None,None,None,None,Jack Gavin,1916
31168071,The Naive Man From Lolliland/ 2 in the AM PM,None,None,None,None,None,None,None,None,None
3710183,Stander,272791.0,15000000.0,31651.0,19067.0,7.1,9000.0,None,Bronwen Hughes,2003
77643,The Talk of the Town,None,1000000.0,None,None,7.5,8900.0,None,George Stevens,1942
36461055,Bachana Chahane Haru,None,None,None,None,None,None,None,None,None
24267235,Excess Baggage,None,None,None,None,None,None,None,Redd Davis,1933
2539874,Major Dundee,20807.0,3800000.0,20807.0,3520.0,6.7,8600.0,None,Sam Peckinpah,1965
20430909,You Changed My Life,4727411.0,None,None,None,6.6,270.0,None,Cathy Garcia-Molina,2009
22380174,Beg,None,None,None,None,7.8,1200.0,None,Aleksandr Alov,1971
8908477,Los Amores de Laurita,None,None,None,None,4.9,46.0,None,Antonio Ottone,1986
35004777,Desert Blues,None,None,None,None,None,None,None,None,None
13522370,The Stingiest Man In Town,None,None,None,None,6.5,501.0,None,Jules Bass,1978
5878445,X2000,None,None,None,None,5.7,949.0,None,François Ozon,1998
31155630,Udhyogastha,None,None,None,None,None,None,None,P. Venu,1967
18149982,Fast Company,None,None,None,None,None,None,None,Lynn Reynolds,1918
3633996,Stavisky,13793.0,None,13793.0,4734.0,6.5,2400.0,None,Alain Resnais,1974
2951878,Two Small Bodies,None,None,None,None,5.7,175.0,None,Beth B,1993
142457,L.A. Confidential,126216940.0,35000000.0,64616940.0,5211198.0,8.2,604000.0,925.0,Curtis Hanson,1997
31874799,Amader Choto Saheb,None,None,None,None,None,None,None,None,None
3966196,Are You Being Served?,None,None,None,None,6.1,3000.0,None,Bob Kellett,1977
17611985,Three Monkeys,1977780.0,None,41343.0,3045.0,7.3,23000.0,None,Nuri Bilge Ceylan,2008
8359558,Retribution,394568.0,None,None,None,6.3,3200.0,None,Kiyoshi Kurosawa,2006
35002603,Afrique 50,None,None,None,None,7.3,315.0,None,René Vautier,1950
22643398,Was She Guilty?,None,None,None,None,None,None,None,George Beranger,1922
13522363,Sundown Slim,None,None,None,None,None,None,None,Val Paul,1920
23691080,Cowboy and the Senorita,None,None,None,None,5.7,308.0,None,Joseph Kane,1944
31619927,The Little Match Seller,None,None,None,None,6.7,504.0,None,James Williamson,1902
3990322,The Breaking Point,None,None,None,None,7.5,4100.0,None,Michael Curtiz,1950
24017183,Ebb Tide,None,None,None,None,5.9,101.0,None,James P. Hogan,1937
14091070,A Submarine Pirate,None,None,None,None,5.3,190.0,None,Charles Avery,1915
26005259,Gulebakavali Katha,None,None,None,None,8.5,83.0,None,N.T. Rama Rao,1962
32188620,Friday,None,None,None,None,None,None,None,None,None
31322643,Ein Polterabend,None,None,None,None,7.8,8.0,None,Curt Bois,1955
19288479,Watch Your Own Heart Attack,None,None,None,None,None,None,None,None,None
31150255,Kempe Gowda,None,40000000.0,None,None,7.2,889.0,None,Sudeep,2011
35188575,Furimukeba Ai,None,None,None,None,6.2,69.0,None,Nobuhiko Ôbayashi,1978
14385868,Spring Fever,None,None,None,None,5.9,237.0,None,Hal Roach,1919
3996989,Ureme 7,None,None,None,None,None,None,None,None,None
5140456,Chaos and Creation at Abbey Road,None,None,None,None,None,None,None,None,None
33314767,Code Name: Diamond Head,None,None,None,None,2.7,604.0,None,Jeannot Szwarc,1977
33933454,From Hell to Victory,None,None,None,None,5.2,477.0,None,Umberto Lenzi,1979
10915095,My Father the Hero,25479558.0,None,25479558.0,5645251.0,5.5,12000.0,None,Steve Miner,1994
27940850,The Immortal Garrison,None,None,None,None,6.9,67.0,None,Zakhar Agranenko,1956
19679948,The Dog and the Diamonds,None,None,None,None,6.2,25.0,None,Ralph Thomas,1953
28148651,Close to Heaven,None,None,None,None,None,None,None,None,None
1815818,Red Sorghum,108371.0,None,None,None,7.3,9700.0,None,Yimou Zhang,1988
17931096,When Strangers Appear,None,3000000.0,None,None,6.3,3200.0,None,Scott Reynolds,2001
22644838,The Night of the Wild Donkeys,None,None,None,None,5.3,41.0,None,Pim de la Parra,1990
431685,Meeting People Is Easy,None,None,51282.0,None,7.5,3300.0,None,Grant Gee,1998
31000091,This Is the Life,None,None,None,None,6.6,68.0,None,Felix E. Feist,1944
12085775,Eastern Condors,None,None,None,None,7.1,2800.0,None,Sammo Kam-Bo Hung,1987
186856,The Omen,60922980.0,2800000.0,60922980.0,4273886.0,7.5,128000.0,298.0,Richard Donner,1976
4633393,Prison Planet,None,None,None,None,None,None,None,None,None
35412577,Down the Road Again,None,None,None,None,6.8,162.0,None,Donald Shebib,2011
3470692,Julius Caesar,None,None,None,None,6.6,3100.0,None,Jeremy Sisto,None
13863939,Hantu Jeruk Purut,139123.0,None,None,None,4.8,66.0,None,Nayato Fio Nuala,2006
15724834,Sadhu Miranda,64374.0,None,None,None,7.0,30.0,None,Siddique,2008
34507995,L'imitateur,None,None,None,None,7.8,12.0,None,Jaco Van Dormael,1982
18890079,My Brother Cicero,None,None,None,None,8.7,12.0,None,Tony Nittoli,1998
21242801,The Far Horizons,None,None,1600000.0,None,6.1,1300.0,None,Rudolph Maté,1955
12234255,Story of a Junkie,None,None,None,None,6.1,310.0,None,Lech Kowalski,1985
33117374,Once Upon a Time in the East,None,None,None,None,8.0,227.0,None,Demir Yanev,2011
